OA_Code,Latitude,Longitude,Constituency
S00152720,56.010872,-3.774342819,Falkirk
S00152721,56.01218885,-3.590235615,Linlithgow and East Falkirk
S00152722,56.01208595,-3.708757829,Linlithgow and East Falkirk
S00152723,56.01354779,-3.597028843,Linlithgow and East Falkirk
S00152724,56.01094453,-3.779286729,Falkirk
S00152725,56.01243832,-3.600816832,Linlithgow and East Falkirk
S00152726,56.00829114,-3.911526685,Falkirk
S00152727,56.01204985,-3.706173619,Linlithgow and East Falkirk
S00152728,56.01082469,-3.780740932,Falkirk
S00152729,56.01066674,-3.776739518,Falkirk
S00152730,56.01131916,-3.723818377,Linlithgow and East Falkirk
S00152731,56.01095908,-3.771411337,Falkirk
S00152732,56.01293494,-3.613044698,Linlithgow and East Falkirk
S00152733,56.01208277,-3.70704129,Linlithgow and East Falkirk
S00152734,56.01076282,-3.729536135,Linlithgow and East Falkirk
S00152735,56.00707479,-3.914626425,Falkirk
S00152736,56.0098041,-3.793494218,Falkirk
S00152737,56.00981271,-3.791666007,Falkirk
S00152738,56.01148371,-3.708121681,Linlithgow and East Falkirk
S00152739,56.01263316,-3.596878805,Linlithgow and East Falkirk
S00152740,56.01234952,-3.592407736,Linlithgow and East Falkirk
S00152741,56.01011506,-3.780098735,Falkirk
S00152742,56.0125255,-3.603098257,Linlithgow and East Falkirk
S00152743,56.01060973,-3.725711638,Linlithgow and East Falkirk
S00152744,56.00793681,-3.909456054,Falkirk
S00152745,56.00980841,-3.786388508,Falkirk
S00152746,56.01095885,-3.626660802,Linlithgow and East Falkirk
S00152747,56.01002996,-3.713158313,Linlithgow and East Falkirk
S00152748,56.00997261,-3.769393204,Falkirk
S00152749,56.00938534,-3.780225569,Falkirk
S00152750,56.00781688,-3.915449103,Falkirk
S00152751,56.00955787,-3.79126924,Falkirk
S00152752,56.00968668,-3.783623947,Falkirk
S00152753,56.01229108,-3.59484354,Linlithgow and East Falkirk
S00152754,56.00635239,-3.89098072,Falkirk
S00152755,56.0086456,-3.784153398,Falkirk
S00152756,56.01038565,-3.70695038,Linlithgow and East Falkirk
S00152757,56.01206335,-3.618526405,Linlithgow and East Falkirk
S00152758,56.01022559,-3.726191759,Linlithgow and East Falkirk
S00152759,56.01147603,-3.622191174,Linlithgow and East Falkirk
S00152760,56.00941906,-3.771645602,Falkirk
S00152761,56.01100751,-3.604430878,Linlithgow and East Falkirk
S00152762,56.00773758,-3.880911196,Falkirk
S00152763,56.01199005,-3.596579572,Linlithgow and East Falkirk
S00152764,56.00733711,-3.884773342,Falkirk
S00152765,56.00933499,-3.773743016,Falkirk
S00152766,56.00970294,-3.714058123,Linlithgow and East Falkirk
S00152767,56.00973345,-3.727966307,Linlithgow and East Falkirk
S00152768,56.01005317,-3.710191889,Linlithgow and East Falkirk
S00152769,56.01072028,-3.625672315,Linlithgow and East Falkirk
S00152770,56.00897363,-3.786943454,Falkirk
S00152771,56.00939972,-3.731897261,Linlithgow and East Falkirk
S00152772,56.0109511,-3.608759429,Linlithgow and East Falkirk
S00152773,56.00727192,-3.887272361,Falkirk
S00152774,56.00637869,-3.886330597,Falkirk
S00152775,56.00891961,-3.769505456,Falkirk
S00152776,56.01172291,-3.592221542,Linlithgow and East Falkirk
S00152777,56.00822876,-3.775055687,Falkirk
S00152778,56.00636413,-3.909458652,Falkirk
S00152779,56.00775485,-3.792902016,Falkirk
S00152780,56.01088641,-3.618509257,Linlithgow and East Falkirk
S00152781,56.008709,-3.777275186,Falkirk
S00152782,56.01054288,-3.584072733,Linlithgow and East Falkirk
S00152783,56.00972241,-3.705525633,Linlithgow and East Falkirk
S00152784,56.0053051,-3.910529128,Falkirk
S00152785,56.01058645,-3.605712674,Linlithgow and East Falkirk
S00152786,56.01000372,-3.620717935,Linlithgow and East Falkirk
S00152787,56.00656533,-3.882939342,Falkirk
S00152788,56.00622697,-3.785485398,Falkirk
S00152789,56.01042313,-3.622307437,Linlithgow and East Falkirk
S00152790,56.0095647,-3.709127696,Linlithgow and East Falkirk
S00152791,56.00820648,-3.730480494,Linlithgow and East Falkirk
S00152792,56.00921787,-3.717918304,Linlithgow and East Falkirk
S00152793,56.00796021,-3.783079222,Falkirk
S00152794,56.00700894,-3.724235866,Linlithgow and East Falkirk
S00152795,56.00874915,-3.729590493,Linlithgow and East Falkirk
S00152796,56.0099862,-3.613146339,Linlithgow and East Falkirk
S00152797,56.00896126,-3.713111001,Linlithgow and East Falkirk
S00152798,56.01069611,-3.590318631,Linlithgow and East Falkirk
S00152799,56.01006042,-3.586651447,Linlithgow and East Falkirk
S00152800,56.00660702,-3.83004368,Falkirk
S00152801,56.01104683,-3.592386207,Linlithgow and East Falkirk
S00152802,56.01004734,-3.624232523,Linlithgow and East Falkirk
S00152803,56.00828068,-3.777688588,Falkirk
S00152804,56.00633392,-3.889841026,Falkirk
S00152805,56.00887962,-3.725409926,Linlithgow and East Falkirk
S00152806,56.01098732,-3.585149585,Linlithgow and East Falkirk
S00152807,56.00691285,-3.626153926,Linlithgow and East Falkirk
S00152808,56.00990399,-3.582041601,Linlithgow and East Falkirk
S00152809,56.00861635,-3.772475005,Falkirk
S00152810,56.0101301,-3.586124986,Linlithgow and East Falkirk
S00152811,56.00842678,-3.727587167,Linlithgow and East Falkirk
S00152812,56.00919858,-3.709608764,Linlithgow and East Falkirk
S00152813,56.00772311,-3.774599426,Falkirk
S00152814,56.00991649,-3.590847986,Linlithgow and East Falkirk
S00152815,56.00809204,-3.770189399,Falkirk
S00152816,56.00846571,-3.732497047,Linlithgow and East Falkirk
S00152817,56.00597856,-3.893673076,Falkirk
S00152818,56.01030239,-3.582507009,Linlithgow and East Falkirk
S00152819,56.00819995,-3.715515306,Linlithgow and East Falkirk
S00152820,56.00744405,-3.778997466,Falkirk
S00152821,56.00564529,-3.886102382,Falkirk
S00152822,56.00499001,-3.815420263,Falkirk
S00152823,56.01033112,-3.617684026,Linlithgow and East Falkirk
S00152824,56.00871195,-3.720045171,Linlithgow and East Falkirk
S00152825,56.0077382,-3.777294759,Falkirk
S00152826,56.01054471,-3.592301384,Linlithgow and East Falkirk
S00152827,56.00705058,-3.781353188,Falkirk
S00152828,56.00535599,-3.890322555,Falkirk
S00152829,56.00730308,-3.782535685,Falkirk
S00152830,56.00801365,-3.734610063,Linlithgow and East Falkirk
S00152831,56.00564129,-3.833350131,Falkirk
S00152832,56.00870194,-3.706539278,Linlithgow and East Falkirk
S00152833,56.00833879,-3.716515914,Linlithgow and East Falkirk
S00152834,56.00951946,-3.62473968,Linlithgow and East Falkirk
S00152835,56.00892699,-3.619229283,Linlithgow and East Falkirk
S00152836,56.0071359,-3.779801304,Falkirk
S00152837,56.00590802,-3.78765196,Falkirk
S00152838,56.00863756,-3.709888732,Linlithgow and East Falkirk
S00152839,56.00981762,-3.607477237,Linlithgow and East Falkirk
S00152840,56.0085397,-3.708521039,Linlithgow and East Falkirk
S00152841,56.00725249,-3.771706808,Falkirk
S00152842,56.00849426,-3.711149531,Linlithgow and East Falkirk
S00152843,56.00385125,-3.522504549,Linlithgow and East Falkirk
S00152844,56.00830417,-3.719000513,Linlithgow and East Falkirk
S00152845,56.0054041,-3.893628928,Falkirk
S00152846,56.00860901,-3.713239764,Linlithgow and East Falkirk
S00152847,56.00531001,-3.873319104,Falkirk
S00152848,56.00794387,-3.719706282,Linlithgow and East Falkirk
S00152849,56.00791437,-3.730804261,Linlithgow and East Falkirk
S00152850,56.00700033,-3.773619969,Falkirk
S00152851,56.00378502,-3.890213749,Falkirk
S00152852,56.00775786,-3.577013878,Linlithgow and East Falkirk
S00152853,56.00456522,-3.876202068,Falkirk
S00152854,56.00759789,-3.710340013,Linlithgow and East Falkirk
S00152855,56.00515702,-3.805885148,Falkirk
S00152856,56.00735281,-3.721492446,Linlithgow and East Falkirk
S00152857,56.00660945,-3.783273611,Falkirk
S00152858,56.0067888,-3.732887107,Linlithgow and East Falkirk
S00152859,56.00631038,-3.73240056,Linlithgow and East Falkirk
S00152860,56.00707276,-3.776702824,Falkirk
S00152861,56.00721395,-3.726923538,Linlithgow and East Falkirk
S00152862,56.00907558,-3.62364639,Linlithgow and East Falkirk
S00152863,56.0062578,-3.796970716,Falkirk
S00152864,56.00425561,-3.912722715,Falkirk
S00152865,56.00748425,-3.734554255,Linlithgow and East Falkirk
S00152866,56.0079284,-3.71436447,Linlithgow and East Falkirk
S00152867,56.00419772,-3.898445594,Falkirk
S00152868,56.00474465,-3.892682457,Falkirk
S00152869,56.00897369,-3.621829644,Linlithgow and East Falkirk
S00152870,56.00626129,-3.730136896,Linlithgow and East Falkirk
S00152871,56.00429991,-3.911024817,Falkirk
S00152872,56.00940775,-3.591276182,Linlithgow and East Falkirk
S00152873,56.0058681,-3.829575687,Falkirk
S00152874,56.00664902,-3.735158377,Linlithgow and East Falkirk
S00152875,56.00719868,-3.725447255,Linlithgow and East Falkirk
S00152876,56.0091315,-3.607721409,Linlithgow and East Falkirk
S00152877,56.00761452,-3.714318487,Linlithgow and East Falkirk
S00152878,56.00410725,-3.909539764,Falkirk
S00152879,56.00436019,-3.889038953,Falkirk
S00152880,56.00415427,-3.879582283,Falkirk
S00152881,56.00806979,-3.610580386,Linlithgow and East Falkirk
S00152882,56.00436583,-3.874540441,Falkirk
S00152883,56.0082906,-3.603981413,Linlithgow and East Falkirk
S00152884,56.00418418,-3.895237238,Falkirk
S00152885,56.00825864,-3.609192833,Linlithgow and East Falkirk
S00152886,56.00702311,-3.719360625,Linlithgow and East Falkirk
S00152887,56.00625649,-3.736231415,Linlithgow and East Falkirk
S00152888,56.00869517,-3.603966102,Linlithgow and East Falkirk
S00152889,56.00243202,-3.837047122,Falkirk
S00152890,56.00820548,-3.624893024,Linlithgow and East Falkirk
S00152891,56.00838832,-3.617137674,Linlithgow and East Falkirk
S00152892,56.00517562,-3.776150616,Falkirk
S00152893,56.00547448,-3.809973789,Falkirk
S00152894,56.00479548,-3.809091999,Falkirk
S00152895,56.00472587,-3.810772776,Falkirk
S00152896,56.00449942,-3.819438907,Falkirk
S00152897,56.00792684,-3.612579324,Linlithgow and East Falkirk
S00152898,56.00699667,-3.708982205,Linlithgow and East Falkirk
S00152899,56.0071586,-3.712854773,Linlithgow and East Falkirk
S00152900,56.00528178,-3.829724395,Falkirk
S00152901,56.00517463,-3.718524707,Linlithgow and East Falkirk
S00152902,56.00402726,-3.91064247,Falkirk
S00152903,56.00634756,-3.778385699,Falkirk
S00152904,56.00777306,-3.607151726,Linlithgow and East Falkirk
S00152905,56.00622481,-3.781908618,Falkirk
S00152906,56.00619366,-3.779709855,Falkirk
S00152907,56.00584344,-3.774705701,Falkirk
S00152908,56.00399566,-3.830401348,Falkirk
S00152909,56.0081433,-3.621425942,Linlithgow and East Falkirk
S00152910,56.0079284,-3.61452012,Linlithgow and East Falkirk
S00152911,56.00482927,-3.833568281,Falkirk
S00152912,56.00283345,-3.772803563,Falkirk
S00152913,56.00683604,-3.713433937,Linlithgow and East Falkirk
S00152914,56.00521872,-3.782503836,Falkirk
S00152915,56.00582828,-3.719981163,Linlithgow and East Falkirk
S00152916,56.0065471,-3.718697923,Linlithgow and East Falkirk
S00152917,56.00568603,-3.721803229,Linlithgow and East Falkirk
S00152918,56.00592341,-3.781622082,Falkirk
S00152919,56.00614593,-3.726186216,Linlithgow and East Falkirk
S00152920,56.00381334,-3.871867375,Falkirk
S00152921,56.0045662,-3.827076308,Falkirk
S00152922,56.00346064,-3.767299272,Falkirk
S00152923,56.00497762,-3.733239045,Linlithgow and East Falkirk
S00152924,56.00336601,-3.901099203,Falkirk
S00152925,56.00544319,-3.788721115,Falkirk
S00152926,56.007937,-3.604223382,Linlithgow and East Falkirk
S00152927,56.00767855,-3.601293577,Linlithgow and East Falkirk
S00152928,56.00308424,-3.894301287,Falkirk
S00152929,56.00451543,-3.813473404,Falkirk
S00152930,56.00727254,-3.611076489,Linlithgow and East Falkirk
S00152931,56.00736237,-3.621361146,Linlithgow and East Falkirk
S00152932,56.00452645,-3.708263686,Linlithgow and East Falkirk
S00152933,56.0038624,-3.805311526,Falkirk
S00152934,56.00455174,-3.783884482,Falkirk
S00152935,56.00489787,-3.777340745,Falkirk
S00152936,56.00628671,-3.710282067,Linlithgow and East Falkirk
S00152937,56.00319545,-3.892911421,Falkirk
S00152938,56.00755845,-3.615322672,Linlithgow and East Falkirk
S00152939,56.00393654,-3.759157708,Falkirk
S00152940,56.00343924,-3.821858904,Falkirk
S00152941,56.00761565,-3.597136892,Linlithgow and East Falkirk
S00152942,56.00341423,-3.882144513,Falkirk
S00152943,56.00351785,-3.811646456,Falkirk
S00152944,56.00406393,-3.775345813,Falkirk
S00152945,56.00489379,-3.724478437,Linlithgow and East Falkirk
S00152946,56.00562305,-3.714069889,Linlithgow and East Falkirk
S00152947,56.00326945,-3.8278651,Falkirk
S00152948,56.00713931,-3.621239529,Linlithgow and East Falkirk
S00152949,56.00726175,-3.604323702,Linlithgow and East Falkirk
S00152950,56.00279051,-3.909843672,Falkirk
S00152951,56.0043192,-3.80786687,Falkirk
S00152952,56.00281865,-3.889942024,Falkirk
S00152953,56.00313111,-3.878907115,Falkirk
S00152954,56.00334336,-3.896735723,Falkirk
S00152955,56.003904,-3.823853466,Falkirk
S00152956,56.00550151,-3.731129392,Linlithgow and East Falkirk
S00152957,56.00725162,-3.615422138,Linlithgow and East Falkirk
S00152958,56.00181321,-3.885177922,Falkirk
S00152959,56.00656038,-3.608496718,Linlithgow and East Falkirk
S00152960,56.0030427,-3.877042424,Falkirk
S00152961,56.00250229,-3.903494521,Falkirk
S00152962,56.00392988,-3.82027819,Falkirk
S00152963,56.0039932,-3.785221968,Falkirk
S00152964,56.00289014,-3.891725722,Falkirk
S00152965,56.00422676,-3.788328095,Falkirk
S00152966,56.00617295,-3.596131095,Linlithgow and East Falkirk
S00152967,56.00485248,-3.761091856,Falkirk
S00152968,56.00616152,-3.629971576,Linlithgow and East Falkirk
S00152969,56.00691868,-3.612024079,Linlithgow and East Falkirk
S00152970,56.00201743,-3.830484208,Falkirk
S00152971,56.00210739,-3.889442204,Falkirk
S00152972,56.00687777,-3.601372715,Linlithgow and East Falkirk
S00152973,56.0062627,-3.619566888,Linlithgow and East Falkirk
S00152974,56.0064756,-3.606728962,Linlithgow and East Falkirk
S00152975,56.00342063,-3.825546743,Falkirk
S00152976,56.00509425,-3.73069418,Linlithgow and East Falkirk
S00152977,56.00243374,-3.898615675,Falkirk
S00152978,55.98754885,-3.964192917,Falkirk
S00152979,56.00294237,-3.712331404,Linlithgow and East Falkirk
S00152980,56.0033996,-3.819066448,Falkirk
S00152981,56.00460855,-3.608640131,Linlithgow and East Falkirk
S00152982,56.00310717,-3.80165178,Falkirk
S00152983,56.00577414,-3.627324988,Linlithgow and East Falkirk
S00152984,56.00620018,-3.573037068,Linlithgow and East Falkirk
S00152985,56.00232262,-3.813482926,Falkirk
S00152986,56.00580014,-3.623990125,Linlithgow and East Falkirk
S00152987,56.00624129,-3.612974206,Linlithgow and East Falkirk
S00152988,56.00627314,-3.598107946,Linlithgow and East Falkirk
S00152989,56.00652069,-3.603956175,Linlithgow and East Falkirk
S00152990,56.00218913,-3.88174815,Falkirk
S00152991,56.00052251,-3.789696469,Falkirk
S00152992,56.00379019,-3.721141534,Linlithgow and East Falkirk
S00152993,56.00457117,-3.728906603,Linlithgow and East Falkirk
S00152994,56.00588837,-3.626158996,Linlithgow and East Falkirk
S00152995,56.00418427,-3.761318059,Falkirk
S00152996,56.0036762,-3.718361949,Linlithgow and East Falkirk
S00152997,56.00063728,-3.908454467,Falkirk
S00152998,56.0032,-3.786628773,Falkirk
S00152999,56.00357445,-3.7712658,Falkirk
S00153000,56.00259165,-3.825090668,Falkirk
S00153001,56.00323295,-3.821223719,Falkirk
S00153002,56.0054619,-3.617592769,Linlithgow and East Falkirk
S00153003,56.002558,-3.775084291,Falkirk
S00153004,56.00636837,-3.601848829,Linlithgow and East Falkirk
S00153005,56.00225275,-3.828554808,Falkirk
S00153006,56.00550267,-3.619278474,Linlithgow and East Falkirk
S00153007,56.00168556,-3.81585865,Falkirk
S00153008,56.00412213,-3.72952806,Linlithgow and East Falkirk
S00153009,56.00153449,-3.896903679,Falkirk
S00153010,56.00274646,-3.810936772,Falkirk
S00153011,56.0053733,-3.612007826,Linlithgow and East Falkirk
S00153012,56.0037715,-3.708919986,Linlithgow and East Falkirk
S00153013,56.00190147,-3.794362892,Falkirk
S00153014,56.00169608,-3.892822056,Falkirk
S00153015,56.0023418,-3.820716702,Falkirk
S00153016,56.00298561,-3.762819152,Falkirk
S00153017,56.00187366,-3.839538477,Falkirk
S00153018,56.00204221,-3.77470782,Falkirk
S00153019,56.0039522,-3.72562328,Linlithgow and East Falkirk
S00153020,56.00020938,-3.89775284,Falkirk
S00153021,56.00486436,-3.629532038,Linlithgow and East Falkirk
S00153022,56.00231215,-3.834234874,Falkirk
S00153023,56.00219086,-3.729473839,Linlithgow and East Falkirk
S00153024,56.00069771,-3.894633527,Falkirk
S00153025,56.00364574,-3.726972819,Linlithgow and East Falkirk
S00153026,55.99991374,-3.898860914,Falkirk
S00153027,56.0016929,-3.816580666,Falkirk
S00153028,55.98450011,-3.934221591,Falkirk
S00153029,56.004571,-3.59978577,Linlithgow and East Falkirk
S00153030,56.00339788,-3.716409051,Linlithgow and East Falkirk
S00153031,56.0017681,-3.756830014,Falkirk
S00153032,56.00205655,-3.821168367,Falkirk
S00153033,56.00074925,-3.911667404,Falkirk
S00153034,56.00293158,-3.764083653,Falkirk
S00153035,55.99965035,-3.880871015,Falkirk
S00153036,56.00152717,-3.826580039,Falkirk
S00153037,56.00197661,-3.812568628,Falkirk
S00153038,56.00122404,-3.790274159,Falkirk
S00153039,56.0009584,-3.897549006,Falkirk
S00153040,56.00282512,-3.767751378,Falkirk
S00153041,56.00212215,-3.724114398,Linlithgow and East Falkirk
S00153042,56.0001178,-3.914137964,Falkirk
S00153043,56.00406636,-3.605426138,Linlithgow and East Falkirk
S00153044,56.00174059,-3.821265761,Falkirk
S00153045,56.00462845,-3.596740984,Linlithgow and East Falkirk
S00153046,56.00041283,-3.528783609,Linlithgow and East Falkirk
S00153047,56.00262944,-3.770741433,Falkirk
S00153048,56.0014801,-3.833986963,Falkirk
S00153049,56.00292873,-3.759881702,Falkirk
S00153050,56.00254987,-3.725015496,Linlithgow and East Falkirk
S00153051,56.00385802,-3.615184275,Linlithgow and East Falkirk
S00153052,56.00439712,-3.602104035,Linlithgow and East Falkirk
S00153053,56.00138847,-3.821377489,Falkirk
S00153054,56.00282625,-3.729021109,Linlithgow and East Falkirk
S00153055,56.00135971,-3.825144839,Falkirk
S00153056,56.00267279,-3.72136448,Linlithgow and East Falkirk
S00153057,56.00335146,-3.616125369,Linlithgow and East Falkirk
S00153058,56.00206575,-3.771822209,Falkirk
S00153059,56.00222562,-3.7134704,Linlithgow and East Falkirk
S00153060,56.00337919,-3.616751979,Linlithgow and East Falkirk
S00153061,56.00243339,-3.766242019,Falkirk
S00153062,56.00345912,-3.617509069,Linlithgow and East Falkirk
S00153063,56.0019288,-3.802960094,Falkirk
S00153064,56.00234509,-3.710043753,Linlithgow and East Falkirk
S00153065,56.00399154,-3.619391666,Linlithgow and East Falkirk
S00153066,56.00114366,-3.814822902,Falkirk
S00153067,56.00259299,-3.727711673,Linlithgow and East Falkirk
S00153068,56.00112894,-3.812769488,Falkirk
S00153069,56.00352957,-3.608001909,Linlithgow and East Falkirk
S00153070,56.0002548,-3.803748095,Falkirk
S00153071,55.99677754,-3.740584682,Falkirk
S00153072,56.00086904,-3.829146952,Falkirk
S00153073,56.00079915,-3.785491611,Falkirk
S00153074,56.00066344,-3.781829002,Falkirk
S00153075,56.00223237,-3.759561371,Falkirk
S00153076,56.00088186,-3.800810512,Falkirk
S00153077,56.00200037,-3.763848767,Falkirk
S00153078,56.00132767,-3.803509424,Falkirk
S00153079,56.00334314,-3.62496153,Linlithgow and East Falkirk
S00153080,56.00240341,-3.718129036,Linlithgow and East Falkirk
S00153081,55.99885585,-3.91264833,Falkirk
S00153082,56.00228969,-3.716616503,Linlithgow and East Falkirk
S00153083,56.00035827,-3.823590178,Falkirk
S00153084,56.00127092,-3.721366285,Linlithgow and East Falkirk
S00153085,56.0013395,-3.778572562,Falkirk
S00153086,56.0017373,-3.766530996,Falkirk
S00153087,56.00327055,-3.627059357,Linlithgow and East Falkirk
S00153088,56.00149186,-3.759816373,Falkirk
S00153089,56.00024308,-3.807002961,Falkirk
S00153090,56.00174141,-3.726919929,Linlithgow and East Falkirk
