OA_Code,Latitude,Longitude
S00135924,57.163109403818105,-2.156901425148427
S00135925,57.162879319961846,-2.146616728494483
S00135926,57.16242045323187,-2.1393899423465395
S00135927,57.16266594841783,-2.1282144160337295
S00135928,57.162835984184824,-2.0992486934168832
S00135929,57.16312306457198,-2.1201807619791646
S00135930,57.16294539798224,-2.2184378784186802
S00135931,57.162270622283735,-2.1367771577353696
S00135932,57.16306620345563,-2.1693839589813106
S00135933,57.16278177529751,-2.120113519506048
S00135934,57.16260335451623,-2.108936510464802
S00135935,57.16201726588205,-2.130063853996926
S00135936,57.1625293674164,-2.111350131654361
S00135937,57.16176083496112,-2.106751697594347
S00135938,57.162361465468244,-2.158766491054532
S00135939,57.16274802648919,-2.117815288780972
S00135940,57.161911390300965,-2.1664027520134663
S00135941,57.16196737833792,-2.095724854634744
S00135942,57.16150014905431,-2.1348730484860776
S00135943,57.160180990568975,-2.227216658996892
S00135944,57.16246623761805,-2.1679758955220723
S00135945,57.16246976794995,-2.107596934164029
S00135946,57.16176877010329,-2.2077837839784342
S00135947,57.16192563391248,-2.1229543932407426
S00135948,57.162511510480684,-2.0887327486745724
S00135949,57.16132966263224,-2.2125096544779033
S00135950,57.16240007568568,-2.1704059615293914
S00135951,57.16242967128534,-2.0901213322311967
S00135952,57.16190254911793,-2.1189533623208403
S00135953,57.16178621169411,-2.097675257015266
S00135954,57.160936607488225,-2.2164751902267628
S00135955,57.16120418787512,-2.1575546466919557
S00135956,57.16159320932674,-2.1401142648187492
S00135957,57.16111366923984,-2.1172314425628307
S00135958,57.1616894784142,-2.1500673630984006
S00135959,57.16155931216144,-2.1209196510647708
S00135960,57.16151317418314,-2.139386522814641
S00135961,57.16112867405905,-2.1604309860081212
S00135962,57.160406619714635,-2.1041191672470956
S00135963,57.16086931698729,-2.224096252638381
S00135964,57.161972815107454,-2.1002548818203484
S00135965,57.16123679168512,-2.09952545225022
S00135966,57.16166816149716,-2.1452893057157847
S00135967,57.16100369932283,-2.1370700566170746
S00135968,57.1613697304753,-2.154463747953814
S00135969,57.16166931233875,-2.108718831846923
S00135970,57.16121127041664,-2.1518178752055355
S00135971,57.15995883855331,-2.090826181242027
S00135972,57.16176585305747,-2.088830154537484
S00135973,57.16112449705184,-2.1415342864021025
S00135974,57.16052394825085,-2.1321086014773423
S00135975,57.16091738213678,-2.115792498949326
S00135976,57.16087475347312,-2.091307872454715
S00135977,57.1614293632115,-2.1640860099851165
S00135978,57.161501851816624,-2.093623997852406
S00135979,57.16129013514592,-2.167474577181971
S00135980,57.161060295089406,-2.207068907591538
S00135981,57.16002401318019,-2.219528284243886
S00135982,57.160557327010714,-2.1165849200733584
S00135983,57.160717832294374,-2.1078894165897184
S00135984,57.156425917997154,-2.170742118259904
S00135985,57.16046312701324,-2.130141048976816
S00135986,57.16085352139476,-2.164794349662682
S00135987,57.16101506479092,-2.1069644658619917
S00135988,57.16088022301944,-2.0960030893198067
S00135989,57.160895193367494,-2.120272714784581
S00135990,57.15197948930899,-2.2009191058223125
S00135991,57.16112100569937,-2.0982686693218273
S00135992,57.160567714157956,-2.1491370043404947
S00135993,57.16025235539291,-2.2121232286313735
S00135994,57.16012401134839,-2.2136434468187107
S00135995,57.160806731227964,-2.098102509895246
S00135996,57.16046698443342,-2.2073301039170743
S00135997,57.16038851866785,-2.156129403231769
S00135998,57.15999726589111,-2.1101026035753905
S00135999,57.15981678889664,-2.1110278544269403
S00136000,57.160503268530206,-2.126024661015416
S00136001,57.16061531199659,-2.089835857744409
S00136002,57.16031774754093,-2.122882917927136
S00136003,57.16066165749218,-2.0998049526830425
S00136004,57.160459118624956,-2.133943447141917
S00136005,57.160501364654884,-2.1592544754822685
S00136006,57.1600349829683,-2.118005027896189
S00136007,57.15982813813986,-2.1359580593612804
S00136008,57.16037681500792,-2.135298788735798
S00136009,57.16043553110074,-2.13910141372576
S00136010,57.15951710532164,-2.2165826103662716
S00136011,57.160371230366046,-2.140374150536241
S00136012,57.160333940367344,-2.141580857705122
S00136013,57.159483742228005,-2.111787316389375
S00136014,57.15893304584813,-2.141178738240637
S00136015,57.15961963221841,-2.099802138757284
S00136016,57.159610385190916,-2.1001327506045353
S00136017,57.158782848587975,-2.1120331692079115
S00136018,57.15998618888782,-2.101968821742726
S00136019,57.15976742875334,-2.094561922274598
S00136020,57.15902425696039,-2.1622899305708723
S00136021,57.160207910701054,-2.11559189157995
S00136022,57.15876506637579,-2.146650015271315
S00136023,57.160254975466714,-2.1477305114427128
S00136024,57.15984510400414,-2.159648417462321
S00136025,57.15994734917093,-2.1639471807808155
S00136026,57.15975583852794,-2.108828927618398
S00136027,57.159603543766984,-2.108349055918788
S00136028,57.15916433956374,-2.1264829841169797
S00136029,57.159207767588654,-2.2288969184352747
S00136030,57.15931170964907,-2.2260706318196615
S00136031,57.15887140820432,-2.122960769093047
S00136032,57.15954211088353,-2.106662631031657
S00136033,57.15987045716498,-2.1299405797143867
S00136034,57.159579650611185,-2.1149947814417875
S00136035,57.15997062816235,-2.1195588310508695
S00136036,57.159181273024366,-2.118349467962885
S00136037,57.1597616067639,-2.1392807302277252
S00136038,57.15896827203333,-2.1638932474362917
S00136039,57.159371514245116,-2.1259216135503745
S00136040,57.15887316771728,-2.161032871621832
S00136041,57.15957117539734,-2.148653563287674
S00136042,57.159145490188294,-2.1515614223936526
S00136043,57.15911007757716,-2.1511314548969755
S00136044,57.15978941153579,-2.1211783737690686
S00136045,57.159447357285195,-2.1544722528301796
S00136046,57.15856854978551,-2.1532287290260714
S00136047,57.15870904823935,-2.1406654083566337
S00136048,57.15889712100543,-2.156304955894111
S00136049,57.15904755486303,-2.117257954764482
S00136050,57.15827911914251,-2.220774312795387
S00136051,57.158822954722176,-2.1581396395761154
S00136052,57.159106807745445,-2.100792650952993
S00136053,57.158739250313396,-2.1603875614498165
S00136054,57.15921257593605,-2.091750119918321
S00136055,57.15920837596966,-2.1439405784160788
S00136056,57.15895409115828,-2.1210764469737144
S00136057,57.159133389942745,-2.130384344076501
S00136058,57.157430020433225,-2.1079294140243534
S00136059,57.15897796736408,-2.163347748372632
S00136060,57.15920284594777,-2.1041819030669875
S00136061,57.15771653487818,-2.098160431470442
S00136062,57.158289182070035,-2.1464662847597165
S00136063,57.15392333786952,-2.111704388807171
S00136064,57.15896673915614,-2.1350621884775887
S00136065,57.15869119614187,-2.132316963383893
S00136066,57.15887064293238,-2.123737747813021
S00136067,57.15864569484198,-2.1488482212544637
S00136068,57.158060593269575,-2.1058648611061446
S00136069,57.1588313572193,-2.143707670222647
S00136070,57.15790560218302,-2.2237146244696655
S00136071,57.15878986257035,-2.103899704003221
S00136072,57.158499860027206,-2.1069241252880646
S00136073,57.15878635016158,-2.108049094237358
S00136074,57.15874576327564,-2.0913356744995784
S00136075,57.15833249562418,-2.102972667233564
S00136076,57.157763382859265,-2.1067732159701316
S00136077,57.15821104942675,-2.1184124874240364
S00136078,57.15773354107214,-2.2294498576650814
S00136079,57.158608948429844,-2.0941291416834034
S00136080,57.1581986075705,-2.1392417821813106
S00136081,57.15777863396695,-2.0991524578020972
S00136082,57.15817596074884,-2.1433910309636963
S00136083,57.15814343049154,-2.1034846073450857
S00136084,57.15766502870919,-2.1644329971805996
S00136085,57.15763734099041,-2.164994927398048
S00136086,57.158368598616626,-2.0911694293915417
S00136087,57.158012576707186,-2.1193045329837825
S00136088,57.15846253596147,-2.0976334102769276
S00136089,57.15589287847716,-2.2189252259529093
S00136090,57.15766014854777,-2.1304122122186033
S00136091,57.157664569912235,-2.1578040683978137
S00136092,57.157328141506824,-2.1609930853127253
S00136093,57.15804749034115,-2.1457379569577477
S00136094,57.157738110092424,-2.104789422152234
S00136095,57.157169588194336,-2.178564605587505
S00136096,57.15713759709177,-2.1230541885520897
S00136097,57.15800078831476,-2.0904907459590962
S00136098,57.157985383771354,-2.152631192922259
S00136099,57.15710589740428,-2.1519332734869803
S00136100,57.15737001203501,-2.124212121210002
S00136101,57.15765564738782,-2.142777367771724
S00136102,57.15292063575057,-2.0844452753011047
S00136103,57.157263317367764,-2.1479995879680907
S00136104,57.156844806555064,-2.109448521595379
S00136105,57.15734535476984,-2.1017631667153633
S00136106,57.157668943379214,-2.101516092946826
S00136107,57.15687469639665,-2.094835541164232
S00136108,57.15725315671193,-2.1412384498611763
S00136109,57.15726681756091,-2.1796726395917077
S00136110,57.156951146331195,-2.129781547077282
S00136111,57.157397459764574,-2.103945382925659
S00136112,57.15730005722402,-2.1815407851895547
S00136113,57.157618159975634,-2.1725660267210603
S00136114,57.156957042964756,-2.0928355430974235
S00136115,57.15723877745917,-2.11090439699457
S00136116,57.157291348649046,-2.1123923274924845
S00136117,57.15684632612588,-2.1076962814678484
S00136118,57.157217884116875,-2.155834999308985
S00136119,57.15721112970826,-2.1465446703058193
S00136120,57.15654516096165,-2.1689243142438013
S00136121,57.156926796242715,-2.1180777619332045
S00136122,57.15696784082948,-2.1020431486826623
S00136123,57.15558652009399,-2.1290163763277525
S00136124,57.15725859130211,-2.1727461887659683
S00136125,57.15676552273621,-2.184645915001294
S00136126,57.15677429610843,-2.14366661768132
S00136127,57.15716645102348,-2.1678361198236624
S00136128,57.15711400644556,-2.109779933116884
S00136129,57.15667910754422,-2.1234163347856088
S00136130,57.15701790086286,-2.157718656702652
S00136131,57.15577562525055,-2.0988991328831856
S00136132,57.15696049759552,-2.160479034662834
S00136133,57.15615882270248,-2.2259852549207415
S00136134,57.15671133651282,-2.1722311863591486
S00136135,57.15625047266811,-2.1004707858840237
S00136136,57.15659633860129,-2.164213351183576
S00136137,57.1566076780745,-2.147897781932392
S00136138,57.15576860078914,-2.1783098932427936
S00136139,57.15655240886244,-2.1490546952204856
S00136140,57.15579076525264,-2.1753345714086563
S00136141,57.15665744716615,-2.117928127100914
S00136142,57.15659960596969,-2.101959479675421
S00136143,57.15632180787746,-2.121348845024393
S00136144,57.14311047315811,-2.0711537060988086
S00136145,57.15577976509548,-2.1048499916531482
S00136146,57.15668145139004,-2.111332519174669
S00136147,57.15640162345604,-2.154872796614739
S00136148,57.155898285633214,-2.1818314524592433
S00136149,57.155952842765025,-2.1545733740087125
S00136150,57.156218319466134,-2.116819194458503
S00136151,57.154792662066164,-2.1823219117883657
S00136152,57.156290322629395,-2.1576824944214152
S00136153,57.15647109816048,-2.0939914531220074
S00136154,57.15635968233641,-2.1094966766551018
S00136155,57.15454788793883,-2.227628383479708
S00136156,57.15352044078991,-2.1199677357061635
S00136157,57.15604566760499,-2.109049429854863
S00136158,57.155570863557045,-2.1845903643097633
S00136159,57.15575284999156,-2.183004378123012
S00136160,57.1559511597611,-2.1762610242618186
S00136161,57.15512278637455,-2.164471289435091
S00136162,57.15494489008623,-2.1486845637930676
S00136163,57.155776471227625,-2.1660445591154844
S00136164,57.156060437740024,-2.147283974219362
S00136165,57.15596346429507,-2.167285165662877
S00136166,57.15581041261357,-2.1003373486336305
S00136167,57.155959257595406,-2.149283728577653
S00136168,57.155616552461005,-2.1167181130312613
S00136169,57.15590750470704,-2.168822222019726
S00136170,57.15617472174996,-2.093908047841721
S00136171,57.156168367204444,-2.0903374860643407
S00136172,57.15570649402874,-2.0953780368686368
S00136173,57.15551907544321,-2.0937576117835994
S00136174,57.15609896135119,-2.086865959227363
S00136175,57.156073076967296,-2.151747198987332
S00136176,57.155172463136935,-2.174240669675965
S00136177,57.15538265297129,-2.171646453172417
S00136178,57.15553972509635,-2.09010452899364
S00136179,57.1557921235414,-2.088881914381478
S00136180,57.15608183866044,-2.085642679425252
S00136181,57.153546918923254,-2.110728032517094
S00136182,57.15504491335322,-2.1621898279206544
S00136183,57.15506870213125,-2.1576276988109115
S00136184,57.15501726375286,-2.1556604326342512
S00136185,57.155888373779014,-2.0924196041292307
S00136186,57.15571318209093,-2.1091806900348926
S00136187,57.15535383506573,-2.159463738846583
S00136188,57.1555033272904,-2.090749110515436
S00136189,57.15527999149008,-2.1008648659844575
S00136190,57.15552098084592,-2.0911789342529223
S00136191,57.15512954747204,-2.1088814294005402
S00136192,57.155218728155596,-2.1096255367998116
S00136193,57.15521462285957,-2.103906185637713
S00136194,57.15510125214572,-2.110418620409375
S00136195,57.15489340289558,-2.1012605248503036
S00136196,57.15520010937309,-2.087657279970676
S00136197,57.15506935873825,-2.105740586960681
S00136198,57.154987583943125,-2.17151238229378
S00136199,57.155272824255036,-2.086434239608556
S00136200,57.1542587107741,-2.1788315617024763
S00136201,57.15504886303924,-2.085541106340229
S00136202,57.13804609758297,-2.067459498370237
S00136203,57.15459692626101,-2.168121998775307
S00136204,57.1546385692912,-2.093986792864696
S00136205,57.155172238770014,-2.088963072703843
S00136206,57.15459164063626,-2.1076401250707724
S00136207,57.15521484493997,-2.0921534417774237
S00136208,57.1550659810615,-2.1525695597564307
S00136209,57.15432599125252,-2.1691951855519642
S00136210,57.15378977378135,-2.2195409012345455
S00136211,57.154248203868974,-2.099291753116448
S00136212,57.154759883750174,-2.1603041934871543
S00136213,57.153439156060855,-2.1533066612312934
S00136214,57.15475841535734,-2.112087094175616
S00136215,57.15268997378142,-2.1700141445443366
S00136216,57.15469508590424,-2.090433062531485
S00136217,57.15428641420974,-2.165194869312549
S00136218,57.15453840831987,-2.106863079836107
S00136219,57.15427597468361,-2.0860517303058055
S00136220,57.15439084803888,-2.0887793669995727
S00136221,57.1546000517126,-2.0850441792292775
S00136222,57.15393921021923,-2.17608614849482
S00136223,57.15350640830644,-2.2223161193864476
S00136224,57.15460448703961,-2.0914907356235366
S00136225,57.15395287663762,-2.1519203259507385
S00136226,57.15420970639321,-2.1816743911942154
S00136227,57.15427610668756,-2.1089450340589804
S00136228,57.153546133886714,-2.174530537471175
S00136229,57.15226409857567,-2.151896863687548
S00136230,57.15429137499079,-2.0897047781305
S00136231,57.154151829113815,-2.1072256094718664
S00136232,57.15416462586101,-2.162152910667303
S00136233,57.15445950292976,-2.0931929195022465
S00136234,57.15389408982301,-2.0924972636835206
S00136235,57.153438156036714,-2.225324011050073
S00136236,57.150738548340975,-2.09582799956246
S00136237,57.153791425205746,-2.0852737275126385
S00136238,57.1537914275208,-2.1084807870627027
S00136239,57.153695094527386,-2.0943315069798705
S00136240,57.15282336476426,-2.1774692616987608
S00136241,57.15392758527685,-2.095737091256107
S00136242,57.153637645746414,-2.0868271149858777
S00136243,57.153765315081074,-2.084033974954927
S00136244,57.152936555656346,-2.1736185741104515
S00136245,57.15281790433537,-2.101783761981612
S00136246,57.15384122214914,-2.102695689115899
S00136247,57.15330583250613,-2.179306299917564
S00136248,57.15304269337668,-2.130594279835045
S00136249,57.153464480417895,-2.181422796255553
S00136250,57.153204944109454,-2.1678346819358545
S00136251,57.15307555424275,-2.10523901702028
S00136252,57.15378707978958,-2.102993065109456
S00136253,57.15224861790625,-2.1058316914322637
S00136254,57.1528238577788,-2.115618397101184
S00136255,57.150338527519224,-2.220545156411474
S00136256,57.1526627866338,-2.182939513016939
S00136257,57.153298763541834,-2.095751991617227
S00136258,57.15282062132513,-2.152246253638214
S00136259,57.152480703636726,-2.184591481588862
S00136260,57.15327419031584,-2.0925948863957586
S00136261,57.15300483621947,-2.10386691740898
S00136262,57.150835992386966,-2.11842193101718
S00136263,57.15352646435578,-2.103124572105757
S00136264,57.15317806244372,-2.088892156313657
S00136265,57.15298252643714,-2.0858999583305735
S00136266,57.1523570909633,-2.2220282307355745
S00136267,57.15217243464784,-2.110823087955251
S00136268,57.153418722985826,-2.103058155258827
S00136269,57.15300610473598,-2.0906768631506907
S00136270,57.15298516387069,-2.094693330647582
S00136271,57.15274018757758,-2.1277667899028203
S00136272,57.1529539519297,-2.167436850265083
S00136273,57.15258760768942,-2.165964136086736
S00136274,57.151921132807594,-2.087913956985135
S00136275,57.152602904025514,-2.0892378758720977
S00136276,57.15128025450512,-2.176073498312596
S00136277,57.152493378265596,-2.1135512802057517
S00136278,57.15249767217314,-2.1186090670019704
S00136279,57.15260919183249,-2.0929403235034845
S00136280,57.15196810749576,-2.172374397077987
S00136281,57.1521596954558,-2.1149882369339004
S00136282,57.151871452322524,-2.1640766860624985
S00136283,57.152604657547016,-2.098857592144776
S00136284,57.15151916617794,-2.0846238831548765
S00136285,57.1524051720587,-2.089386156056546
S00136286,57.151036487204806,-2.124719749234093
S00136287,57.151933078196144,-2.1264251998685775
S00136288,57.15252390199142,-2.098741675435576
S00136289,57.151619390713776,-2.177645300037109
S00136290,57.151268604568635,-2.1169027287255773
S00136291,57.15241271016319,-2.1029561792503615
S00136292,57.15188297720564,-2.1817621410818915
S00136293,57.1513287761627,-2.128819716791488
S00136294,57.15120412773184,-2.179081252885116
S00136295,57.1516587878329,-2.0904917464913244
S00136296,57.151791850156094,-2.0927895131911383
S00136297,57.15210197490818,-2.0983934501605805
S00136298,57.15128801385153,-2.0938460485749077
S00136299,57.15157864019196,-2.130423828668713
S00136300,57.151581978302154,-2.1786864022718264
S00136301,57.150973098113454,-2.149775980045582
S00136302,57.1518589732292,-2.145068973089303
S00136303,57.151262993821845,-2.1132334681015497
S00136304,57.15155001647549,-2.103350454893773
S00136305,57.15185965254121,-2.0858973482195475
S00136306,57.151743209084856,-2.165960349357603
